3.479179000000000e+13	9.904144430750193e+00	1.042642875487416e-02
5.068769000000000e+13	1.013502178552228e+01	1.733369803251722e-02
6.658358000000000e+13	1.050830236857209e+01	2.771540131626789e-02
8.247948000000000e+13	1.111081621104551e+01	4.549097797012690e-02
8.645345000000000e+13	1.131608590612278e+01	5.204323383410848e-02
9.042743000000000e+13	1.155164418454581e+01	5.991540686422990e-02
9.440140000000000e+13	1.182383406654098e+01	6.950079357296980e-02
9.837538000000000e+13	1.214096461724227e+01	8.134970567449236e-02
1.023493000000000e+14	1.251411760789932e+01	9.625078203962069e-02
1.063233000000000e+14	1.295843901355319e+01	1.153681543032348e-01
1.102973000000000e+14	1.349511927215168e+01	1.404756909841831e-01
1.142713000000000e+14	1.415478709458403e+01	1.743871394605876e-01
1.182452000000000e+14	1.498336706931422e+01	2.217812896202932e-01
1.222192000000000e+14	1.605308986647371e+01	2.909162400566359e-01
1.261932000000000e+14	1.748417778780672e+01	3.974801030670910e-01
1.301672000000000e+14	1.949275405806207e+01	5.743455650263473e-01
1.341411000000000e+14	2.250963948434971e+01	9.002656143497780e-01
1.381151000000000e+14	2.753333291272221e+01	1.605146531029090e+00
1.420891000000000e+14	3.750084901046787e+01	3.617303335998339e+00
1.460631000000000e+14	6.585699156568019e+01	1.423106198035928e+01
1.500370000000000e+14	-1.977876305551784e+01	2.519643218606506e+02
1.540110000000000e+14	-4.860829878426114e+01	1.292057113108993e+01
1.579850000000000e+14	-2.212059529186570e+01	3.439990762656307e+00
1.619590000000000e+14	-1.255430741500783e+01	1.552121562832404e+00
1.659329000000000e+14	-7.674188076755138e+00	8.781518468097314e-01
1.699069000000000e+14	-4.722799401216378e+00	5.633859758998581e-01
1.738809000000000e+14	-2.748329959241421e+00	3.915490359089367e-01
1.778549000000000e+14	-1.336057930796401e+00	2.876165090475704e-01
1.818288000000000e+14	-2.767082038983544e-01	2.200248400440314e-01
1.858028000000000e+14	5.467379546323325e-01	1.736197189475843e-01
1.897768000000000e+14	1.204716259776662e+00	1.403963523165642e-01
1.937508000000000e+14	1.742199864564893e+00	1.158007613506389e-01
1.977247000000000e+14	2.189225939803764e+00	9.708834439317111e-02
2.016987000000000e+14	2.566653432554334e+00	8.252375450719812e-02
2.056727000000000e+14	2.889372937842517e+00	7.096802862494526e-02
2.096466000000000e+14	3.168317840961151e+00	6.164775739868694e-02
2.136206000000000e+14	3.411713580266482e+00	5.402232403455830e-02
2.175946000000000e+14	3.625836047259222e+00	4.770558879340714e-02
2.215686000000000e+14	3.815574735759454e+00	4.241523719256143e-02
2.255425000000000e+14	3.984787167701737e+00	3.794122967951021e-02
2.295165000000000e+14	4.136571860319857e+00	3.412431616538420e-02
2.334905000000000e+14	4.273426235336439e+00	3.084248286337940e-02
2.374645000000000e+14	4.397397510328838e+00	2.800067533606269e-02
2.414384000000000e+14	4.510174187038522e+00	2.552408170605749e-02
2.573343000000000e+14	4.874423340311036e+00	1.823661181873548e-02
2.732302000000000e+14	5.140396015267974e+00	1.360932998401351e-02
2.891261000000000e+14	5.342175567426998e+00	1.049638640262747e-02
3.050220000000000e+14	5.499822156860988e+00	8.307467299407996e-03
3.209179000000000e+14	5.625897762040271e+00	6.713510845080469e-03
3.368138000000000e+14	5.728660470137678e+00	5.519422374864525e-03
3.527097000000000e+14	5.813755593554694e+00	4.603655355708188e-03
3.686056000000000e+14	5.885168556491491e+00	3.887335069576536e-03
3.845015000000000e+14	5.945789831762174e+00	3.317502026438643e-03
