1.319469e+14	1.000000e+00	1.000000e-10
1.320996e+14	1.000000e+00	1.000000e-10
1.323216e+14	1.000000e+00	1.000000e-10
1.324039e+14	1.000000e+00	1.000000e-10
1.327008e+14	1.000000e+00	1.000000e-10
1.327097e+14	1.000000e+00	1.000000e-10
1.330150e+14	1.000000e+00	1.000000e-10
1.333217e+14	1.000000e+00	1.000000e-10
1.334549e+14	1.000000e+00	1.000000e-10
1.336103e+14	1.000000e+00	1.000000e-10
1.336289e+14	1.000000e+00	1.000000e-10
1.339375e+14	1.000000e+00	1.000000e-10
1.342089e+14	1.000000e+00	1.000000e-10
1.342456e+14	1.000000e+00	1.000000e-10
1.345551e+14	1.000000e+00	1.000000e-10
1.348661e+14	1.000000e+00	1.000000e-10
1.349628e+14	1.000000e+00	1.000000e-10
1.351765e+14	1.000000e+00	1.000000e-10
1.354804e+14	1.000000e+00	1.000000e-10
1.354884e+14	1.000000e+00	1.000000e-10
1.357168e+14	1.000000e+00	1.000000e-10
1.358008e+14	1.000000e+00	1.000000e-10
1.361136e+14	1.000000e+00	1.000000e-10
1.363285e+14	1.000000e+00	1.000000e-10
1.364269e+14	1.000000e+00	1.000000e-10
1.364708e+14	1.000000e+00	1.000000e-10
1.367416e+14	1.000000e+00	1.000000e-10
1.370568e+14	1.000000e+00	1.000000e-10
1.372248e+14	1.000000e+00	1.000000e-10
1.373734e+14	1.000000e+00	1.000000e-10
1.376895e+14	1.000000e+00	1.000000e-10
1.379788e+14	1.000000e+00	1.000000e-10
1.380071e+14	1.000000e+00	1.000000e-10
1.382324e+14	1.000000e+00	1.000000e-10
1.383251e+14	1.000000e+00	1.000000e-10
1.386210e+14	1.000000e+00	1.000000e-10
1.386445e+14	1.000000e+00	1.000000e-10
1.387327e+14	1.000000e+00	1.000000e-10
1.389634e+14	1.000000e+00	1.000000e-10
1.392838e+14	1.000000e+00	1.000000e-10
1.394868e+14	1.000000e+00	1.000000e-10
1.396046e+14	1.000000e+00	1.000000e-10
1.399269e+14	1.000000e+00	1.000000e-10
1.399402e+14	1.000000e+00	1.000000e-10
1.402407e+14	1.000000e+00	1.000000e-10
1.402497e+14	1.000000e+00	1.000000e-10
